ukbench04000.jpg,0.000115584,0.788715,0.0435751,0.000462335,0.0944898,0.0,2.8896e-05,0.590316,0.0196781,5.77919e-05,0.13506,0.0,0.0116594,0.838151,0.0,0.0159223,0.0643667,0.0,0.0156118,0.522697,0.0,0.0206369,0.138163,0.0,0.23594,0.494707,0.1585,0.0373098,0.00685982,0.0,0.0209224,0.368639,0.124849,0.721729,0.0149773,0.0,0.00359237,0.235219,0.121732,0.00258542,0.00756575,0.0,0.00209555,0.158119,0.0698879,0.948467,0.0171998,0.0,0.000126494,0.639805,0.210359,0.000581871,0.0516094,0.0,0.000354182,0.689846,0.149794,0.00141673,0.213091,0.000151792
ukbench04001.jpg,0.000384969,0.761496,0.00552705,0.00153988,0.049001,0.0,0.000439964,0.631046,0.00159487,0.00101742,0.139524,0.0,0.0559491,0.552166,0.0,0.0407862,0.028065,0.0,0.0570644,0.813975,0.0,0.0410876,0.148434,0.0,0.24984,0.305001,0.0458045,0.0106188,0.0,0.0,0.021553,0.620691,0.0848802,0.670386,0.0,0.0,0.0046057,0.238976,0.0474552,0.00169972,0.00106918,0.0,0.00871794,0.329171,0.0334188,0.911628,0.00123367,0.0,0.0,0.45164,0.066295,8.68872e-05,0.0179422,0.0,0.000434436,0.860249,0.0653392,0.00162914,0.216805,0.0
ukbench04002.jpg,0.000794317,0.483824,0.85687,0.00124821,0.0295883,0.0,0.00198579,0.156509,0.0430633,0.00133332,0.066751,0.0,0.0,0.914773,0.211673,5.76217e-05,0.0837243,0.0,0.0,0.301967,0.0063672,0.000115243,0.141951,0.0,0.00934038,0.161991,0.147807,0.0648362,0.0,0.0,0.00327907,0.0534339,0.0111538,0.971921,0.000124207,0.0,0.109433,0.0345302,0.118196,0.0964185,0.0,0.0,0.000997433,0.0158877,0.00206611,0.98145,0.00795571,0.0,0.0,0.53053,0.706411,2.60025e-05,0.00855484,0.0,0.0040824,0.235219,0.0397579,0.39204,0.0939472,0.0010141
ukbench04003.jpg,0.0,0.403193,0.177048,0.0,0.0634309,3.40477e-05,0.0,0.822389,0.217327,6.80954e-05,0.280111,0.00708192,0.00164336,0.432439,0.128048,0.00288427,0.0697927,0.0,0.00110676,0.826914,0.228293,0.00580208,0.236175,0.0,0.0195297,0.0115331,0.0716766,0.0965449,0.0,0.0,0.00209489,0.0238997,0.0735462,0.989462,0.00286076,0.0,0.0514718,0.00467925,0.0521403,0.0437521,0.0,0.0,0.00196227,0.0187601,0.0468788,0.994697,0.0268249,0.0,0.0,0.0933855,0.23559,2.62466e-05,0.00181102,0.0,0.00254592,0.439867,0.595536,0.621704,0.0323359,0.00766402
ukbench04004.jpg,0.0,0.743149,0.06823,0.0,0.0771885,0.0,0.0,0.546408,0.0182956,0.0,0.371779,0.000725515,0.00675161,0.773996,5.94856e-05,0.00746544,0.0497299,0.0,0.00939872,0.549111,2.97428e-05,0.00684084,0.310961,0.0,0.00998878,0.338634,0.0,0.023551,0.025605,0.0,0.0194992,0.902873,0.0,0.0331177,0.259539,0.0,0.0,0.396309,0.120882,3.09399e-05,0.0335698,0.00012376,6.18798e-05,0.865822,0.10631,0.000278459,0.257389,9.28197e-05,0.0,0.460671,0.0468377,0.0,0.0363003,0.0,0.0,0.733504,0.018127,2.32099e-05,0.49588,0.004201
ukbench04005.jpg,0.0,0.518692,0.0466599,0.0,0.0819004,0.0,0.0,0.786403,0.0189095,0.0,0.32137,0.00282415,0.0,0.664335,0.00791806,3.12967e-05,0.109476,0.00115798,0.0,0.642709,0.00409986,0.0,0.365295,0.00888826,0.0,0.368875,0.00269347,2.58987e-05,0.0326324,0.0,5.17974e-05,0.915183,0.0060862,0.0,0.15894,0.0,0.0,0.223481,0.0271498,0.0,0.0366765,0.0,0.0,0.957445,0.0582839,7.66222e-05,0.16696,2.55407e-05,0.0,0.303397,0.113618,0.0,0.047059,4.89943e-05,0.0,0.756447,0.0898555,0.0,0.558437,0.0262609
ukbench04006.jpg,0.0,0.427133,0.01735,0.0,0.0592461,0.0,0.0,0.764406,0.0175939,0.0,0.478665,0.000487873,0.00150739,0.744319,3.01478e-05,0.0027133,0.0769673,0.0,0.00313537,0.579471,0.0,0.00672296,0.322823,0.0,0.0118388,0.317073,0.0,0.0105926,0.0242464,0.0,0.0334303,0.921906,0.0,0.0161733,0.217568,0.0,2.39924e-05,0.164828,0.00619004,0.0,0.0242083,0.0,0.000863726,0.965286,0.018786,0.000575817,0.200192,2.39924e-05,0.0,0.319769,0.0186045,0.0,0.0173086,0.0,0.0,0.769528,0.0169132,0.0,0.551919,0.00520575
ukbench04007.jpg,0.0,0.147886,0.0185829,0.0,0.00634003,0.0,0.0,0.966989,0.0727282,0.0,0.193359,9.71653e-05,0.00411029,0.211112,0.0,0.0305838,0.0283664,0.0,0.0111681,0.922517,0.0,0.0322333,0.318548,0.0,0.0116765,0.0982917,0.0,0.0360502,0.0186724,0.0,0.023104,0.965763,0.0,0.0420752,0.231414,0.0,0.0,0.0732231,0.00421062,6.94058e-05,0.0137886,6.94058e-05,4.62705e-05,0.977441,0.0832638,0.000347029,0.179183,0.0,0.0,0.0619593,0.000855894,0.0,0.00433529,0.0,3.72128e-05,0.874351,0.0166899,5.58192e-05,0.481012,0.000111638
ukbench04008.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263503,0.232031,0.0,0.936338,0.000197936,0.107498,2.09058e-05,0.0,0.00183971,0.0,0.0,0.000773516,0.0765572,0.000836233,0.0265713,0.990895,0.0,0.0468065,0.474586,0.0212253,0.0,0.0,0.0,0.0301315,0.866351,0.00682537,0.000860108,0.143555,0.0,0.0979629,0.467703,0.544265,0.00016931,0.0,0.0,0.0135448,0.152684,0.672263,3.3862e-05,0.000440207,0.0,4.58062e-05,0.235581,0.0698315,0.0,0.0,0.0,0.000709996,0.545254,0.791187,0.0,0.127845,0.00135128
ukbench04009.jpg,0.0,0.000139376,0.00173225,0.0,0.0,0.0,3.98219e-05,0.100929,0.05141,0.00380299,0.993555,0.000836259,0.0827475,0.0,0.0,0.00144152,0.0,0.0,0.000540572,0.0591626,0.0,0.0154163,0.994692,0.0,0.0327295,0.666393,0.0585113,0.0,0.0,0.0,0.0213453,0.737851,0.000139512,0.00147883,0.0808891,0.0,0.0680152,0.382879,0.440959,6.80492e-05,0.0,0.0,0.0322213,0.273694,0.760518,6.80492e-05,0.0,0.0,0.000558171,0.540017,0.132393,0.0,0.0,0.0,0.00380088,0.615423,0.488293,0.000106318,0.271377,0.00425273
